,gini
ENSG00000042753,0.34710367375001205
ENSG00000042832,0.7702096531924361
ENSG00000042980,0.7630904898474703
ENSG00000043093,0.33724501125978584
ENSG00000043143,0.5127780119942141
ENSG00000043462,0.37150055877979526
ENSG00000043514,0.44349647392068897
ENSG00000043591,0.5898110821375738
ENSG00000044090,0.6237834442279275
ENSG00000044115,0.44244447742958326
ENSG00000044446,0.5459673894540832
ENSG00000044459,0.6961526632411849
ENSG00000044574,0.380274159644669
ENSG00000046604,0.8143103072871807
ENSG00000046647,0.22836508326535288
ENSG00000046651,0.5300135756717842
ENSG00000046653,0.6057358263479108
ENSG00000047056,0.3386550522298859
ENSG00000047188,0.21785989522735344
ENSG00000047230,0.5646765962733225
ENSG00000047249,0.16699154198867164
ENSG00000047315,0.2450902981538019
ENSG00000047346,0.39520781884012235
ENSG00000047365,0.3815592541374724
ENSG00000047410,0.22095990087642622
ENSG00000047578,0.5029842972944826
ENSG00000047579,0.36888526630522694
ENSG00000047597,0.8518526898805133
ENSG00000047621,0.22354326570192137
ENSG00000047634,0.37285782415504287
ENSG00000047644,0.3681651780712614
ENSG00000047648,0.8507961845049246
ENSG00000047662,0.6719654348999899
ENSG00000047849,0.34471295917917655
ENSG00000047932,0.27127151138673405
ENSG00000048028,0.5597108673209589
ENSG00000048052,0.31230902098687496
ENSG00000048140,0.40063396383210875
ENSG00000048162,0.30679081540240716
ENSG00000048342,0.5040881365022757
ENSG00000048392,0.4059751599189898
ENSG00000048405,0.2786883935165065
ENSG00000048462,0.7157976313735709
ENSG00000048471,0.41692534339811077
ENSG00000048544,0.2594636543878335
ENSG00000048545,0.7622152692825807
ENSG00000048649,0.22162185328313094
ENSG00000048707,0.15470947476363398
ENSG00000048740,0.17840393713890998
ENSG00000048828,0.46627046740685024
ENSG00000048991,0.338840612474815
ENSG00000049089,0.5631267586399715
ENSG00000049167,0.307789892249607
ENSG00000049192,0.7095591925466731
ENSG00000049239,0.3825414525776225
ENSG00000049245,0.3110914548217782
ENSG00000049246,0.49372944384586775
ENSG00000049247,0.6162977236561141
ENSG00000049249,0.5652880541180724
ENSG00000049323,0.8509363923488477
ENSG00000049449,0.3299570485770787
ENSG00000049541,0.3119538675330331
ENSG00000049618,0.2541777148654676
ENSG00000049656,0.3236365826413223
ENSG00000049759,0.5098930117912512
ENSG00000049768,0.8495916612628882
ENSG00000049769,0.6729071207049084
ENSG00000049860,0.4293845898268427
ENSG00000049883,0.4550764474801107
ENSG00000050030,0.8571428571428571
ENSG00000050130,0.3946556103372718
ENSG00000050165,0.8571428571428571
ENSG00000050327,0.8571428571428571
ENSG00000050344,0.6147271359248033
ENSG00000050393,0.6857070862031013
ENSG00000050405,0.6926067854599193
ENSG00000050426,0.21623892074553253
ENSG00000050438,0.443334076691066
ENSG00000050555,0.6201940214217772
ENSG00000050730,0.7441413849831107
ENSG00000050748,0.2822984332415987
ENSG00000051009,0.28088027719252623
ENSG00000051108,0.6433710774184194
ENSG00000051128,0.7969928627095336
ENSG00000051180,0.7568019611612903
ENSG00000051341,0.8571428571428571
ENSG00000051382,0.3097599147159998
ENSG00000051523,0.33057357018378414
ENSG00000051596,0.3491570861901262
ENSG00000051620,0.33162649391329657
ENSG00000051825,0.2052670150519255
ENSG00000052126,0.41192043207603424
ENSG00000052723,0.09819196579523609
ENSG00000052749,0.5221605060710175
ENSG00000052795,0.5134081674422728
ENSG00000052802,0.40931631853090905
ENSG00000052841,0.2407545395000689
ENSG00000053254,0.3094776128351945
ENSG00000053328,0.8227021183981247
ENSG00000053371,0.2604598770335934
ENSG00000053372,0.28763022729859306
ENSG00000053501,0.2417308589687225
ENSG00000053524,0.7019747458855485
ENSG00000053702,0.6684473864759928
ENSG00000053770,0.14479057476949334
