go_id,Q,auc_sim,auc_real
SIMGO_172_Q2,Q2,0.47854818122364295,0.5830245589105979
SIMGO_172_Q3,Q3,0.7564929301129828,0.8252980118510099
SIMGO_173_Q2,Q2,0.4581827571431793,0.4733134455572129
SIMGO_173_Q3,Q3,0.6941859594524503,0.8171677442273535
SIMGO_174_Q2,Q2,0.5065687481676927,0.5721930156925894
SIMGO_174_Q3,Q3,0.6408986311255441,0.7488530516876638
SIMGO_175_Q2,Q2,0.5507824459328416,0.5613771536526581
SIMGO_175_Q3,Q3,0.7465526464154432,0.8413305021418123
SIMGO_176_Q2,Q2,0.40590334438355546,0.4655832326820605
SIMGO_176_Q3,Q3,0.7516065669891527,0.801646078841504
SIMGO_177_Q2,Q2,0.42334451886430785,0.47684151568975713
SIMGO_177_Q3,Q3,0.7689769749453127,0.8012742466820328
SIMGO_178_Q2,Q2,0.49831012786685613,0.4515441482112883
SIMGO_178_Q3,Q3,0.7277902712942291,0.7447759857904085
SIMGO_179_Q2,Q2,0.5201221838847169,0.43832846626993527
SIMGO_179_Q3,Q3,0.761107322463523,0.8439882963383958
SIMGO_17_Q2,Q2,0.4747089281284532,0.4731486217675476
SIMGO_17_Q3,Q3,0.7450841846514671,0.8323682652457074
SIMGO_180_Q2,Q2,0.46055413481271,0.5044626511856746
SIMGO_180_Q3,Q3,0.7196366957580678,0.7838410533295443
SIMGO_181_Q2,Q2,0.5401621901991295,0.5012380817051509
SIMGO_181_Q3,Q3,0.7498845364544573,0.7986588151095113
SIMGO_182_Q2,Q2,0.5806712220643618,0.5125767099936075
SIMGO_182_Q3,Q3,0.6437257289763886,0.8153311071640023
SIMGO_183_Q2,Q2,0.4470359696006134,0.44591882264420973
SIMGO_183_Q3,Q3,0.6880127641341361,0.7821556423919479
SIMGO_184_Q2,Q2,0.49421008952935075,0.520890709563012
SIMGO_184_Q3,Q3,0.7908529869426967,0.8270657699472703
SIMGO_185_Q2,Q2,0.568551969871231,0.5141172786881795
SIMGO_185_Q3,Q3,0.6993480819971585,0.8238340542873082
SIMGO_186_Q2,Q2,0.5067452360011727,0.4629981290704559
SIMGO_186_Q3,Q3,0.7461239428996684,0.8506619094229211
SIMGO_187_Q2,Q2,0.44908901066684714,0.4942391976404905
SIMGO_187_Q3,Q3,0.8041154635455428,0.8546221906453522
SIMGO_188_Q2,Q2,0.5481079764562614,0.5378835452629585
SIMGO_188_Q3,Q3,0.7754674243961843,0.7946321555997602
SIMGO_189_Q2,Q2,0.4912482240714431,0.478280828892836
SIMGO_189_Q3,Q3,0.7228939855219538,0.771774336143475
SIMGO_18_Q2,Q2,0.472897503551857,0.5234372664793239
SIMGO_18_Q3,Q3,0.6862397221658435,0.7621486533421742
SIMGO_190_Q2,Q2,0.5104548632253119,0.49977310999547425
SIMGO_190_Q3,Q3,0.7139991430439978,0.8375144582593249
SIMGO_191_Q2,Q2,0.48802742259206644,0.5245031649066313
SIMGO_191_Q3,Q3,0.7065349209570847,0.7739940323955669
SIMGO_192_Q2,Q2,0.47376361545226975,0.5003790533926936
SIMGO_192_Q3,Q3,0.6633748731479602,0.7694599407933689
SIMGO_193_Q2,Q2,0.5496028234445121,0.47552016004924597
SIMGO_193_Q3,Q3,0.7371628441918681,0.8123069745411486
SIMGO_194_Q2,Q2,0.4723326793405949,0.6060405944449707
SIMGO_194_Q3,Q3,0.7416558194077983,0.8054658836159261
SIMGO_195_Q2,Q2,0.5477655097760639,0.5212399289520426
SIMGO_195_Q3,Q3,0.7018636086868277,0.7713898952586173
SIMGO_196_Q2,Q2,0.4580727510542814,0.49841290139244093
SIMGO_196_Q3,Q3,0.721249622262815,0.7891029122330628
SIMGO_197_Q2,Q2,0.5033095640800126,0.4895959500278909
SIMGO_197_Q3,Q3,0.752551969871231,0.8365556292296844
SIMGO_198_Q2,Q2,0.5576221275060326,0.4502878027217328
SIMGO_198_Q3,Q3,0.6803431432244096,0.7478489520426288
SIMGO_199_Q2,Q2,0.5623288004871118,0.5681201559564963
SIMGO_199_Q3,Q3,0.6565374918250907,0.7570433515137642
SIMGO_19_Q2,Q2,0.5153074442414812,0.5440872282994743
SIMGO_19_Q3,Q3,0.7120806891730375,0.7914996802841918
SIMGO_1_Q2,Q2,0.4585782648896106,0.4649738719964636
SIMGO_1_Q3,Q3,0.7120391944613581,0.7961081115215813
SIMGO_200_Q2,Q2,0.5372604469702096,0.4897310296017406
SIMGO_200_Q3,Q3,0.7159901675574498,0.7971251154529306
SIMGO_201_Q2,Q2,0.49881897932029856,0.4731772494290255
SIMGO_201_Q3,Q3,0.7289052612588233,0.8168409059812868
SIMGO_202_Q2,Q2,0.5416076043569447,0.4426016966099376
SIMGO_202_Q3,Q3,0.6909692172383466,0.7747611455751817
SIMGO_203_Q2,Q2,0.45766226912928754,0.5306474903434267
SIMGO_203_Q3,Q3,0.7472961234016643,0.7996659325044405
SIMGO_204_Q2,Q2,0.5137416503168483,0.45930148016577854
SIMGO_204_Q3,Q3,0.6956741763074217,0.8041957066820319
SIMGO_205_Q2,Q2,0.47195737771463364,0.44025236858653066
SIMGO_205_Q3,Q3,0.7771867938569785,0.8185658770939724
SIMGO_206_Q2,Q2,0.5268489727803712,0.5642180698638247
SIMGO_206_Q3,Q3,0.7227209255124822,0.8062453996447603
SIMGO_207_Q2,Q2,0.48332210269941134,0.5143694600333089
SIMGO_207_Q3,Q3,0.7285695149177998,0.8371579152326524
SIMGO_208_Q2,Q2,0.456349773357689,0.5484247748494392
SIMGO_208_Q3,Q3,0.7317062896060257,0.8148637554860914
