GO ID,n_genes,n_neurons_peak,pct_neurons_peak,auc_all,auc_noneurons,auc
GO:0032703,25,6,0.24,0.5008359347241256,0.534884016039795,0.5008359347241256
GO:0032715,41,8,0.1951219512195122,0.5222751279314779,0.5367087110683695,0.5222751279314779
GO:0032720,54,10,0.18518518518518517,0.5396689134766205,0.5525011657976175,0.5396689134766205
GO:0032722,40,4,0.1,0.498551718881012,0.5261599441796105,0.498551718881012
GO:0032727,20,3,0.15,0.541249122628984,0.4654273536798845,0.541249122628984
GO:0032728,34,3,0.08823529411764706,0.501210966810967,0.5775815295815294,0.501210966810967
GO:0032729,62,15,0.24193548387096775,0.5672870377440125,0.5557048687994706,0.5672870377440125
GO:0032731,48,6,0.125,0.494026167594641,0.5310815663692066,0.494026167594641
GO:0032733,40,5,0.125,0.5554617397745685,0.5352845061283205,0.5554617397745685
GO:0032735,38,6,0.15789473684210525,0.5601453141274805,0.5670849952154731,0.5601453141274805
GO:0032740,25,6,0.24,0.5273336378864015,0.47642251662352153,0.5273336378864015
GO:0032743,32,5,0.15625,0.4698864934867065,0.5278306797694321,0.4698864934867065
GO:0032753,25,2,0.08,0.5805955281457795,0.57697896045886,0.5805955281457795
GO:0032755,86,10,0.11627906976744186,0.470922439196745,0.525136777727996,0.470922439196745
GO:0032757,55,11,0.2,0.537006653326098,0.496616809116809,0.537006653326098
GO:0032760,84,7,0.08333333333333333,0.4718474005280885,0.5484872075025036,0.4718474005280885
GO:0032781,25,8,0.32,0.518266839246739,0.5600556443835341,0.518266839246739
GO:0032868,64,21,0.328125,0.501663060540495,0.45848651793669004,0.501663060540495
GO:0032869,85,20,0.23529411764705882,0.5303478550667631,0.4922651828055685,0.5303478550667631
GO:0032870,34,15,0.4411764705882353,0.4964686868686865,0.472146608946609,0.4964686868686865
GO:0032880,75,24,0.32,0.4615932946091915,0.516565270559462,0.4615932946091915
GO:0032922,68,14,0.20588235294117646,0.5209390907007589,0.5179755696141,0.5209390907007589
GO:0032924,18,5,0.2777777777777778,0.5440246387472625,0.5150779155991849,0.5440246387472625
GO:0032956,61,16,0.26229508196721313,0.4968373034051,0.5491907161398685,0.4968373034051
GO:0032967,25,1,0.04,0.36610927110299,0.497542954672352,0.36610927110299
GO:0032968,45,9,0.2,0.491721315642316,0.54209835121075,0.491721315642316
GO:0032981,54,8,0.14814814814814814,0.5565595545946556,0.6368173018497325,0.5565595545946556
GO:0033077,35,8,0.22857142857142856,0.5164803321234286,0.464391514966797,0.5164803321234286
GO:0033137,23,6,0.2608695652173913,0.486367887593527,0.5221709877617304,0.486367887593527
GO:0033138,85,19,0.2235294117647059,0.481036517406412,0.4963176642846215,0.481036517406412
GO:0033209,51,8,0.1568627450980392,0.4640767200990865,0.5065384408264375,0.4640767200990865
GO:0033344,24,10,0.4166666666666667,0.5505027915239185,0.398756502981855,0.5505027915239185
GO:0033574,23,3,0.13043478260869565,0.4761995388898555,0.49580850153703404,0.4761995388898555
GO:0033617,21,1,0.047619047619047616,0.4869335769016085,0.5286827015781195,0.4869335769016085
GO:0033627,36,4,0.1111111111111111,0.40677097885815405,0.5734133031911746,0.40677097885815405
GO:0033674,51,6,0.11764705882352941,0.422471384037289,0.500249810024712,0.422471384037289
GO:0034063,22,3,0.13636363636363635,0.5214950865784389,0.5351914077650546,0.5214950865784389
GO:0034067,20,5,0.25,0.4314656958503525,0.408152996591995,0.4314656958503525
GO:0034097,42,5,0.11904761904761904,0.524383116058042,0.593547268720708,0.524383116058042
GO:0034113,26,5,0.19230769230769232,0.510426977842077,0.551709751516536,0.510426977842077
GO:0034198,44,2,0.045454545454545456,0.41712869669408004,0.5185656191565455,0.41712869669408004
GO:0034220,113,55,0.48672566371681414,0.5757095820333595,0.539923700336854,0.5757095820333595
GO:0034243,21,1,0.047619047619047616,0.408886617518068,0.515587282256486,0.408886617518068
GO:0034260,28,2,0.07142857142857142,0.46110138010983304,0.558890891500746,0.46110138010983304
GO:0034332,31,11,0.3548387096774194,0.525999136705261,0.497535801340646,0.525999136705261
GO:0034341,24,3,0.125,0.526191155944677,0.6006201624159371,0.526191155944677
GO:0034394,31,7,0.22580645161290322,0.5025200589071706,0.5073494312411131,0.5025200589071706
GO:0034446,44,3,0.06818181818181818,0.422529637093114,0.5428380807145581,0.422529637093114
GO:0034504,39,3,0.07692307692307693,0.4091541588492805,0.463911038148843,0.4091541588492805
GO:0034587,21,6,0.2857142857142857,0.5148261313963856,0.58414703984806,0.5148261313963856
GO:0034599,76,15,0.19736842105263158,0.505364213100971,0.5494198578307725,0.505364213100971
GO:0034605,35,5,0.14285714285714285,0.439584430097993,0.554327948796099,0.439584430097993
GO:0034612,27,4,0.14814814814814814,0.448478976997101,0.5142372040026625,0.448478976997101
GO:0034614,34,4,0.11764705882352941,0.466937950937951,0.462628571428571,0.466937950937951
GO:0034620,21,6,0.2857142857142857,0.5446487470007035,0.558073998361713,0.5446487470007035
GO:0034644,52,4,0.07692307692307693,0.459882984245808,0.5632194741022984,0.459882984245808
GO:0034765,103,55,0.5339805825242718,0.592371698985967,0.526584576845444,0.592371698985967
GO:0034976,76,16,0.21052631578947367,0.506635073505057,0.512680577849117,0.506635073505057
GO:0035019,52,5,0.09615384615384616,0.476477170558465,0.5242319251649695,0.476477170558465
GO:0035023,22,2,0.09090909090909091,0.4871192596700705,0.597354980661672,0.4871192596700705
GO:0035024,21,4,0.19047619047619047,0.45638605571624247,0.5095596923500715,0.45638605571624247
GO:0035025,29,8,0.27586206896551724,0.5005063326845505,0.508850243998759,0.5005063326845505
GO:0035082,23,11,0.4782608695652174,0.6901879966359259,0.7158916246157414,0.6901879966359259
GO:0035094,29,10,0.3448275862068966,0.4265479112013765,0.46973004992807,0.4265479112013765
GO:0035115,27,8,0.2962962962962963,0.5160817229047505,0.439054726368159,0.5160817229047505
GO:0035116,27,9,0.3333333333333333,0.510837253641092,0.43986276102480804,0.510837253641092
GO:0035176,46,19,0.41304347826086957,0.458544955387783,0.4524110933170645,0.458544955387783
GO:0035235,23,13,0.5652173913043478,0.554233005626124,0.613459558610289,0.554233005626124
GO:0035249,42,24,0.5714285714285714,0.593969294663051,0.5660021346344435,0.593969294663051
GO:0035264,78,17,0.21794871794871795,0.47408209989434646,0.5264584178658025,0.47408209989434646
GO:0035265,17,5,0.29411764705882354,0.452594734439203,0.4232308628823615,0.452594734439203
GO:0035307,26,4,0.15384615384615385,0.377019404045788,0.5285397472017055,0.377019404045788
GO:0035335,26,8,0.3076923076923077,0.5036057387243335,0.5533468489047945,0.5036057387243335
GO:0035458,21,4,0.19047619047619047,0.522486571124111,0.4400430593915145,0.522486571124111
GO:0035521,23,1,0.043478260869565216,0.487462661678557,0.536100356707848,0.487462661678557
GO:0035556,336,92,0.27380952380952384,0.4894118130368425,0.498821987463004,0.4894118130368425
GO:0035567,23,2,0.08695652173913043,0.4411250797517545,0.5316288208340585,0.4411250797517545
GO:0035584,15,5,0.3333333333333333,0.515766382633394,0.5005553864881315,0.515766382633394
GO:0035633,28,2,0.07142857142857142,0.4380558305621135,0.5317131921350945,0.4380558305621135
GO:0035725,104,49,0.47115384615384615,0.57950526054926,0.482892889059109,0.57950526054926
GO:0035774,28,14,0.5,0.6083004030608935,0.5034312356679276,0.6083004030608935
GO:0035855,21,6,0.2857142857142857,0.493912605383149,0.4566506462533255,0.493912605383149
GO:0035904,24,6,0.25,0.5143303514782385,0.503900203019921,0.5143303514782385
GO:0035914,40,6,0.15,0.496392978670591,0.457512200937767,0.496392978670591
GO:0035924,28,3,0.10714285714285714,0.4082366579510745,0.4734851369532655,0.4082366579510745
GO:0035987,29,3,0.10344827586206896,0.46156807988491155,0.483307946179233,0.46156807988491155
GO:0035994,19,5,0.2631578947368421,0.46066717402333845,0.4610117537628955,0.46066717402333845
GO:0036092,21,4,0.19047619047619047,0.5884294195681015,0.653906516176268,0.5884294195681015
GO:0036120,21,2,0.09523809523809523,0.46007038833192,0.5953794518264,0.46007038833192
GO:0036158,24,10,0.4166666666666667,0.595037114579368,0.6074324324324325,0.595037114579368
GO:0036211,76,13,0.17105263157894737,0.5412469107493185,0.6059527631277231,0.5412469107493185
GO:0036258,27,2,0.07407407407407407,0.4909635495989445,0.5630887512550624,0.4909635495989445
GO:0036297,32,6,0.1875,0.44485919605901303,0.49953403925751005,0.44485919605901303
GO:0038095,21,2,0.09523809523809523,0.447893786834265,0.5645329070888515,0.447893786834265
GO:0038096,20,4,0.2,0.426220497078249,0.5147704881988315,0.426220497078249
GO:0039702,18,1,0.05555555555555555,0.525021349635154,0.6185433207349349,0.525021349635154
GO:0040014,23,4,0.17391304347826086,0.474836508903196,0.5076307928774435,0.474836508903196
GO:0040018,25,9,0.36,0.5752753667326536,0.4538649687833105,0.5752753667326536
GO:0042026,14,3,0.21428571428571427,0.4608406238113355,0.5047990363889949,0.4608406238113355
GO:0042060,79,20,0.25316455696202533,0.534657041480436,0.4888359601662355,0.534657041480436
GO:0042073,29,10,0.3448275862068966,0.6028137429127525,0.6782375673464784,0.6028137429127525
GO:0042098,38,9,0.23684210526315788,0.5244582475929169,0.5586760832931095,0.5244582475929169
GO:0042100,35,15,0.42857142857142855,0.5981754454019005,0.4006873828193545,0.5981754454019005
GO:0042102,49,14,0.2857142857142857,0.528268815153827,0.48562960844139347,0.528268815153827
GO:0042104,23,6,0.2608695652173913,0.478126268777913,0.5206502668058695,0.478126268777913
GO:0042110,45,13,0.28888888888888886,0.5734092488095845,0.540979106298612,0.5734092488095845
GO:0042113,31,9,0.2903225806451613,0.49423750761730645,0.5014447491367056,0.49423750761730645
GO:0042116,18,4,0.2222222222222222,0.511296282204128,0.414026498913494,0.511296282204128
GO:0042127,127,26,0.2047244094488189,0.425151884981535,0.420531085874088,0.425151884981535
GO:0042130,37,9,0.24324324324324326,0.5416507900218465,0.524784501007638,0.5416507900218465
GO:0042147,75,12,0.16,0.5022342810557425,0.5703587078365435,0.5022342810557425
GO:0042149,46,6,0.13043478260869565,0.4839209605395835,0.5264368692645975,0.4839209605395835
GO:0042177,40,8,0.2,0.5139844148533834,0.513400020717652,0.5139844148533834
GO:0042178,20,8,0.4,0.6331849202120909,0.6269207025733395,0.6331849202120909
GO:0042220,28,16,0.5714285714285714,0.56942011694125,0.39087034639544,0.56942011694125
GO:0042246,18,5,0.2777777777777778,0.5134566116226571,0.562685488166806,0.5134566116226571
GO:0042254,25,4,0.16,0.44587838180802997,0.557991980102533,0.44587838180802997
GO:0042267,24,5,0.20833333333333334,0.5633675929450574,0.4881709173962695,0.5633675929450574
GO:0042273,32,2,0.0625,0.460474594347528,0.572006805312206,0.460474594347528
GO:0042274,17,0,0.0,0.4411226094455435,0.5675214325571956,0.4411226094455435
GO:0042307,39,7,0.1794871794871795,0.46088864133833596,0.48224036507192003,0.46088864133833596
GO:0042311,34,10,0.29411764705882354,0.496293217893218,0.450233766233766,0.496293217893218
GO:0042327,21,5,0.23809523809523808,0.491319255666949,0.5387027089721566,0.491319255666949
GO:0042391,81,46,0.5679012345679012,0.6254151255807985,0.5294864242843035,0.6254151255807985
GO:0042472,46,20,0.43478260869565216,0.6180668886685815,0.5266004050263945,0.6180668886685815
GO:0042474,17,3,0.17647058823529413,0.5852914320499165,0.4618272206158375,0.5852914320499165
GO:0042475,52,15,0.28846153846153844,0.53921568627451,0.4361896127948395,0.53921568627451
GO:0042476,32,10,0.3125,0.4735710114014375,0.42198522129961147,0.4735710114014375
GO:0042531,50,12,0.24,0.5287501271391155,0.4950272713403005,0.5287501271391155
GO:0042542,36,5,0.1388888888888889,0.4114531738169625,0.473245658597712,0.4114531738169625
GO:0042552,48,10,0.20833333333333334,0.4671729209569575,0.499858579309994,0.4671729209569575
GO:0042554,20,6,0.3,0.549405501856221,0.5723101707385141,0.549405501856221
GO:0042572,45,17,0.37777777777777777,0.5191652686696151,0.4634885533695965,0.5191652686696151
GO:0042573,18,8,0.4444444444444444,0.462847407181933,0.45282787543650505,0.462847407181933
GO:0042593,88,24,0.2727272727272727,0.502159294463395,0.45528400591992246,0.502159294463395
GO:0042594,30,8,0.26666666666666666,0.478043516896438,0.512810064234392,0.478043516896438
GO:0042632,78,19,0.24358974358974358,0.546017026064423,0.4966922077234745,0.546017026064423
GO:0042733,47,8,0.1702127659574468,0.5150252525252526,0.51158480780964,0.5150252525252526
GO:0042742,95,28,0.29473684210526313,0.4983089866924785,0.436406541163766,0.4983089866924785
GO:0042744,19,5,0.2631578947368421,0.5542596820564856,0.5289468121089125,0.5542596820564856
GO:0042752,61,12,0.19672131147540983,0.4283204814984475,0.48139283351147755,0.4283204814984475
GO:0042755,26,17,0.6538461538461539,0.698540889362674,0.437369920556359,0.698540889362674
GO:0042771,29,5,0.1724137931034483,0.467304166314067,0.4926165693492425,0.467304166314067
GO:0042789,42,5,0.11904761904761904,0.517951985246336,0.58259183829055,0.517951985246336
GO:0042832,22,2,0.09090909090909091,0.56118306346669,0.5256092388999445,0.56118306346669
GO:0042908,21,8,0.38095238095238093,0.5080971953403071,0.5531029583396765,0.5080971953403071
GO:0042981,158,26,0.16455696202531644,0.4612665396547405,0.5414344360098535,0.4612665396547405
GO:0043001,29,6,0.20689655172413793,0.5165087021522665,0.5346506445516345,0.5165087021522665
GO:0043010,35,9,0.2571428571428571,0.5207865765241565,0.4918371847090225,0.5207865765241565
GO:0043029,30,5,0.16666666666666666,0.4683728133648155,0.5088772945388069,0.4683728133648155
GO:0043065,264,53,0.20075757575757575,0.480746002091485,0.5183097453793459,0.480746002091485
GO:0043066,410,76,0.18536585365853658,0.4928155649270455,0.489183359632974,0.4928155649270455
GO:0043085,22,0,0.0,0.45210727969348696,0.49778705727552497,0.45210727969348696
GO:0043087,75,18,0.24,0.499101701824111,0.5349215326607566,0.499101701824111
GO:0043122,28,3,0.10714285714285714,0.420555541452655,0.5352784053568456,0.420555541452655
GO:0043123,173,26,0.15028901734104047,0.513850273303774,0.5495119350303475,0.513850273303774
GO:0043124,44,8,0.18181818181818182,0.45753408492638403,0.5146124938728824,0.45753408492638403
GO:0043149,18,3,0.16666666666666666,0.361349973365802,0.42951661043891454,0.361349973365802
GO:0043153,24,6,0.25,0.5468452607537115,0.541972782641797,0.5468452607537115
GO:0043154,55,9,0.16363636363636364,0.428577081354859,0.435479836521503,0.428577081354859
GO:0043161,179,22,0.12290502793296089,0.47201670540509955,0.576459655445579,0.47201670540509955
GO:0043162,26,2,0.07692307692307693,0.4714872204878295,0.587194471940912,0.4714872204878295
GO:0043200,23,8,0.34782608695652173,0.427115959051099,0.4759947218838815,0.427115959051099
GO:0043254,23,1,0.043478260869565216,0.47989530769676947,0.6089227713009685,0.47989530769676947
GO:0043278,23,12,0.5217391304347826,0.660739661272548,0.532991850820718,0.660739661272548
GO:0043280,43,5,0.11627906976744186,0.4441358428092185,0.5072766450282464,0.4441358428092185
GO:0043303,22,4,0.18181818181818182,0.462338288440138,0.54614012766559,0.462338288440138
GO:0043330,24,8,0.3333333333333333,0.5894048978556025,0.443466882375333,0.5894048978556025
GO:0043388,26,6,0.23076923076923078,0.42972061473641454,0.506445277798929,0.42972061473641454
GO:0043392,29,5,0.1724137931034483,0.497654509040648,0.5373388620913375,0.497654509040648
GO:0043393,21,6,0.2857142857142857,0.510288222459025,0.535168794264547,0.510288222459025
GO:0043401,20,4,0.2,0.444315481475844,0.461190603039298,0.444315481475844
GO:0043406,69,19,0.2753623188405797,0.48107915102800003,0.5278550946070125,0.48107915102800003
GO:0043407,40,6,0.15,0.4850119517395985,0.516829182962272,0.4850119517395985
GO:0043408,34,9,0.2647058823529412,0.5031849927849925,0.523882251082251,0.5031849927849925
GO:0043409,34,5,0.14705882352941177,0.4634955266955265,0.5161119769119765,0.4634955266955265
GO:0043410,140,34,0.24285714285714285,0.5204377993812834,0.513995153126256,0.5204377993812834
GO:0043433,71,11,0.15492957746478872,0.509220195067503,0.470835658729315,0.509220195067503
GO:0043434,40,9,0.225,0.501685752314611,0.549314851624479,0.501685752314611
GO:0043473,21,4,0.19047619047619047,0.461753981543904,0.472112882297081,0.461753981543904
GO:0043484,63,7,0.1111111111111111,0.5116011432062135,0.537379037340858,0.5116011432062135
GO:0043488,31,5,0.16129032258064516,0.494970038594353,0.5780520008125125,0.494970038594353
GO:0043491,43,8,0.18604651162790697,0.45625208759929703,0.4721822855400165,0.45625208759929703
GO:0043507,39,9,0.23076923076923078,0.423167800187617,0.4804369918699185,0.423167800187617
GO:0043524,120,30,0.25,0.490204386839482,0.5269930592836874,0.490204386839482
GO:0043525,44,12,0.2727272727272727,0.5408610642121885,0.48791460160122,0.5408610642121885
GO:0043536,36,3,0.08333333333333333,0.456762723631961,0.440998416689951,0.456762723631961
GO:0043537,18,2,0.1111111111111111,0.46436301989532347,0.481888745148771,0.46436301989532347
GO:0043542,31,6,0.1935483870967742,0.553694393662401,0.5447605626650416,0.553694393662401
GO:0043547,146,35,0.23972602739726026,0.5028035532843225,0.5182987418564345,0.5028035532843225
GO:0043552,29,8,0.27586206896551724,0.5296380920143295,0.5315886716876814,0.5296380920143295
GO:0043588,36,14,0.3888888888888889,0.539253600548655,0.4996708493146045,0.539253600548655
GO:0043616,25,10,0.4,0.5942417263083095,0.4859009377696565,0.5942417263083095
GO:0043627,50,10,0.2,0.5274866821776389,0.5386741297327535,0.5274866821776389
GO:0043651,20,8,0.4,0.663480647098122,0.5383516841295215,0.663480647098122
GO:0043687,31,3,0.0967741935483871,0.5545856185252895,0.666251523461304,0.5545856185252895
GO:0043966,43,5,0.11627906976744186,0.44900267212710054,0.557192959525988,0.44900267212710054
GO:0043967,31,3,0.0967741935483871,0.48930149299207804,0.56881220800325,0.48930149299207804
GO:0043968,21,1,0.047619047619047616,0.477785268468782,0.5913054824609095,0.477785268468782
GO:0044331,27,12,0.4444444444444444,0.600385261899121,0.558024785370201,0.600385261899121
GO:0044344,24,7,0.2916666666666667,0.48863247049866754,0.49047233853571903,0.48863247049866754
GO:0044458,25,12,0.48,0.5669762956195115,0.5733195649967004,0.5669762956195115
GO:0044772,21,5,0.23809523809523808,0.466701462134557,0.5447393601983345,0.466701462134557
GO:0044782,23,7,0.30434782608695654,0.5800236355199815,0.576438431645496,0.5800236355199815
GO:0045022,23,5,0.21739130434782608,0.47472413143089154,0.5369323125108755,0.47472413143089154
GO:0045070,29,2,0.06896551724137931,0.3913359284646415,0.523155905334123,0.3913359284646415
GO:0045071,38,2,0.05263157894736842,0.48064595347576855,0.570164240530447,0.48064595347576855
GO:0045087,375,95,0.25333333333333335,0.5487771172298705,0.509595536086775,0.5487771172298705
GO:0045088,20,2,0.1,0.486716814234129,0.61227600612257,0.486716814234129
GO:0045089,25,6,0.24,0.557500253794224,0.5059498883305416,0.557500253794224
GO:0045109,51,31,0.6078431372549019,0.687362006139044,0.2832217415498395,0.687362006139044
GO:0045116,20,4,0.2,0.5268686945564944,0.5944304910740714,0.5268686945564944
GO:0045165,51,15,0.29411764705882354,0.520848665984551,0.48688347783422203,0.520848665984551
GO:0045184,34,9,0.2647058823529412,0.460372871572872,0.5113673881673885,0.460372871572872
